,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2012-07-06,-0.012158966,1.744938146,0.14199585,,-1.645707661,,,,,,0.022361145,-0.013377287,0.045823389,,-0.067101584,-0.307737404,,,-0.502046763,-0.0933759,,-0.322877181,-0.320669906,-0.320050067,-0.16310504,
2012-07-09,-0.039708231,2.300140387,0.146145934,,-1.680287545,,,,,,0.041832784,-0.007450933,0.057742342,,-0.079040697,-0.242739153,,,-0.648873032,-0.104634768,,-0.440836494,-0.26960261,-0.306953117,-0.145409944,
2012-07-10,-0.087246716,2.185877621,-0.038629332,,-1.196490209,,,,,,0.041213946,0.000917759,0.06300813,,-0.033132107,-0.2039848,,,-0.283847345,-0.078203216,,-0.35703685,-0.241238968,-0.370403442,-0.103562207,
2012-07-11,-0.094525686,2.878763025,-0.085276777,,-1.575807688,,,,,,0.022075002,-0.002443037,0.051441851,,-0.000236911,-0.34895178,,,-0.104976127,-0.079159534,,-0.382754173,-0.183424702,-0.37955737,-0.171081136,
2012-07-12,-0.184012066,3.175745493,0.048872462,,-1.513717196,,,,,,0.031279954,0.001195736,0.026869365,,0.066637866,-0.161458147,,,-0.209036794,-0.082645598,,-0.339789206,-0.176331269,-0.318114556,-0.094193837,
2012-07-13,-0.13858262,3.134204488,0.146615144,,-1.61138142,,,,,,0.031295715,0.00404465,-0.040796964,,0.00025958,-0.264085767,,,-0.487782056,-0.071255742,,-0.214587379,-0.231990337,-0.413326133,-0.120418628,
2012-07-16,-0.181926051,1.943772552,-0.019757818,,-1.46755104,,,,,,0.004595409,-0.000149575,-0.025504323,,-0.064957879,-0.246501979,,,-0.720986721,-0.071853858,,-0.572137968,-0.179804414,-0.299523647,-0.142736463,
2012-07-17,-0.166046264,2.397330408,-0.038764193,,-1.056832733,,,,,,0.002258586,-0.012348947,-0.082113821,,-0.07552256,-0.235903383,,,-0.523797595,-0.067569146,,-0.252012041,-0.181209761,-0.346735338,-0.103319436,
2012-07-18,-0.09698342,2.986697735,-0.077863438,,-0.973722085,,,,,,-0.015644842,0.009732399,-0.028794713,,-0.128739198,-0.246397678,,,-0.557511976,-0.1088691,,-0.130690091,-0.15753051,-0.418725305,-0.103552953,
2012-07-19,-0.098490207,3.090075404,-0.191230923,,-1.093941394,,,,,,-0.01199845,0.003989146,-0.037998056,,-0.165067589,-0.234692585,,,-0.812699464,-0.145754813,,-0.155080959,-0.199755997,-0.270882188,-0.136714583,
2012-07-20,-0.224697971,2.868793119,-0.172304272,,-1.451358613,,,,,,-0.005018749,-0.006259023,-0.073102611,,-0.110342612,-0.187167119,,,-0.710414926,-0.064701471,,-0.106815834,-0.278188659,-0.18644153,-0.12521498,
2012-07-23,-0.204724919,2.244299736,-0.192675845,,-1.339856441,,,,,,-0.007696758,-0.012398253,0.04420721,,-0.250437689,-0.22700238,,,-0.543127666,-0.063416802,,0.021528476,-0.267417962,-0.260672783,-0.123359835,
2012-07-24,-0.132375302,1.332231045,-0.164869568,,-0.431521125,,,,,,0.009101513,-0.016786761,0.092006492,,-0.264786891,-0.178409816,,,-0.34105392,-0.097616116,,0.014291217,-0.077594014,-0.086837952,-0.142893912,
2012-07-25,-0.280023047,2.370073443,-0.102447193,,-1.027569995,,,,-0.046666828,,0.010924483,0.000290742,0.129178273,,-0.114494766,-0.164710987,,,-0.482160995,-0.065460042,,0.088310003,-0.024394722,-0.194000389,-0.097216812,
2012-07-26,-0.22388714,1.525175976,-0.187255408,,-0.986455483,,,,-0.064373836,,-0.00295835,-0.00450567,0.144673823,,-0.11760037,-0.211202832,,,-0.419403038,-0.102391205,,0.131492456,0.030693932,-0.260052263,-0.072638982,
2012-07-27,-0.18202056,1.933665626,-0.097534974,,-1.315478545,,,,-0.03268645,,0.012268944,0.005877027,0.077085493,,-0.152924032,-0.248073519,,,-0.859559209,-0.148958178,,0.068126226,-0.007732361,-0.194433412,-0.122794275,
2012-07-30,-0.167980035,2.699483371,-0.120211309,,-1.377035391,,,,-0.05275028,,0.015790007,0.008276689,0.068127962,,-0.20072316,-0.28081052,,,-0.68672362,-0.091263282,,-0.097358344,-0.063230559,-0.269870684,-0.155037557,
2012-07-31,-0.240221256,3.873793495,-0.152669302,,-1.110335796,,,,-0.050736926,,0.003620237,0.005079072,0.106960433,,-0.207713993,-0.191260175,,,-0.833318984,-0.120576682,,-0.051180965,-0.023655509,-0.246704331,-0.073320245,
2012-08-01,-0.038243852,3.241818196,-0.363837048,,-1.519770266,,,,-0.07340317,,0.009002403,0.012325111,0.039011438,,-0.350428177,-0.236647735,,,-0.93287906,-0.190489985,,-0.228653753,-0.052316878,-0.057883871,-0.099923756,
2012-08-02,-0.11042913,3.896334201,-0.079462962,,-1.191271123,,,,-0.061493455,,-0.004240124,0.004644512,0.070130162,,-0.444356659,-0.247837267,,,-0.548357022,-0.186207745,,-0.327019253,-0.069208898,-0.155727799,-0.065944888,
2012-08-03,-0.309799637,1.750127362,-0.084761442,,-1.5518476,,,,-0.046037577,,-0.007652088,0.013300561,0.046896353,,-0.293136055,-0.175254422,,,-0.922780475,-0.268781198,,-0.516455317,-0.010895064,-0.154467871,-0.082411638,
2012-08-06,-0.422718506,1.942735305,-0.029065834,,-0.910708483,,,,-0.055139095,,0.008788275,0.023933188,0.103161782,,-0.547227381,-0.310720328,,,-0.657772814,-0.19710878,,-0.769781527,-0.05108015,-0.193399705,-0.091068762,
2012-08-07,-0.286259825,3.275931132,-0.00667654,,-2.055089513,,,,-0.070309096,,-0.00188249,0.023383364,0.049982359,,-0.397843481,-0.314216414,,,-1.011626135,-0.317990048,,-0.370378838,-0.032543364,-0.211368492,-0.105509846,
2012-08-08,-0.263149423,3.5860771,-0.006683088,,-1.738463355,,,,-0.100614682,,0.00695238,0.017320641,-0.019577092,,-0.452800134,-0.39968251,,,-1.608560829,-0.438699358,,-0.450441822,0.007846238,-0.347042397,-0.116010395,
2012-08-09,-0.110020034,2.237687728,0.025743901,,-1.096802172,,,,-0.068706537,,-0.009049884,0.016528941,-0.028133792,,-0.653800346,-0.379187252,,,-1.300992143,-0.295561167,,-0.461448086,0.021196418,-0.503822286,-0.171438508,
2012-08-10,-0.187649796,3.00265095,-0.037720284,,-1.188970596,,,,-0.137180355,,-0.017429283,0.029728493,-0.059017723,,-0.398353145,-0.365600543,,,-1.909251132,-0.346971726,,-0.353816468,0.032233039,-0.414528703,-0.127414263,
2012-08-13,-0.179675732,3.15854431,-0.151240566,,-1.193622831,,,,-0.10882128,,0.002370053,0.02447927,-0.065347007,,-0.745939237,-0.253937185,,,-1.462252165,-0.356624384,,-0.414225545,0.047166228,-0.319521225,-0.170624517,
2012-08-14,-0.165675347,4.190416499,-0.021276225,,-1.412491733,,,,-0.116953452,,0.011424054,0.033535047,-0.099439363,,-0.629316996,-0.313072545,,,-2.012678269,-0.503536098,,-0.361831316,0.080192153,-0.273556775,-0.139411981,
2012-08-15,-0.172271138,2.743510256,-0.039614215,,-0.813505141,,,,-0.08108822,,-0.005585112,0.039015457,-0.026117968,,-0.389569762,-0.162400311,,,-1.247602762,-0.194436187,,-0.39709226,0.043774246,-0.174822884,-0.146518927,
2012-08-16,-0.38081775,3.643414889,-0.095560003,,-0.994991672,,,,-0.071003925,,-0.016795429,0.020214192,-0.050732807,,-0.477068107,-0.240485876,,,-1.342876926,-0.419582614,,-0.047313198,-0.038743043,-0.325526932,-0.197798767,
2012-08-17,-0.314269066,1.366328252,-0.087728154,,-1.47377666,,,,-0.07519943,,-0.008957825,0.028266628,-0.035553892,,-0.736484919,-0.27070003,,,-3.039507684,-0.506437831,,-0.070471985,-0.034087324,-0.317076122,-0.236160637,
2012-08-20,-0.19045495,2.050700745,-0.157451332,,-1.18327135,,,,-0.067774096,,0.000471473,0.028253836,-0.09610776,,-0.532132499,-0.200832785,,,-1.496320945,-0.623051523,,-0.120469172,-0.058991712,-0.528661276,-0.24358915,
2012-08-21,-0.266072117,2.286907802,-0.224847906,,-1.423734961,,,,-0.076124085,,0.009696331,0.040942452,-0.082557418,,-0.851579587,-0.345303524,,,-2.238686602,-1.097424804,,-0.096412771,0.039190738,-0.668244626,-0.213200602,
2012-08-22,-0.013682598,3.338324669,-0.236030468,,-1.242157128,,,,-0.046576637,,0.0237636,0.019359919,-0.024064462,,-0.530227583,-0.319520128,,,-1.34368277,-0.755487208,,-0.070534503,0.055809208,-0.299731347,-0.16559925,
2012-08-23,-0.013455163,2.531384448,-0.307337355,,-0.820453343,,,,-0.065616673,,0.017376942,0.0286788,-0.037814909,,-0.422407659,-0.141486187,,,-1.028323635,-1.341682157,,0.024704813,0.059213208,-0.314451604,-0.119506062,
2012-08-24,-0.033661458,2.743818219,-0.255187509,,-0.60051088,,,,-0.072864971,,-0.011725019,0.025327605,-0.094049784,,-0.628410874,-0.209338268,,,-0.641622472,-0.618498148,,0.060823887,0.043067966,-0.141591592,-0.152112448,
2012-08-27,-0.199845936,3.098800178,-0.066960745,,-1.164533027,,,,-0.100265725,,0.009112996,0.034976593,-0.058198381,,-0.473590211,-0.137105611,,,-1.407221551,-1.265849757,,0.176873578,-0.082668162,-0.154069677,-0.124478385,
2012-08-28,-0.148999701,2.745718155,-0.121050561,,-0.904193313,,,,-0.071676363,,-0.007164321,0.036758152,-0.054441399,,-0.564818692,-0.170014295,,,-1.775748828,-0.557748094,,0.377750806,-0.253738513,-0.357915546,-0.134661284,
2012-08-29,-0.347384073,2.497351445,-0.15807973,,-1.130496048,,,,-0.079621089,,0.041903458,0.069734208,-0.084823239,,-0.881153655,-0.289081156,,,-0.81101653,-0.640339016,,-0.021704183,0.096772094,-0.390008367,-0.180554997,
2012-08-30,-0.293474489,2.485415173,-0.104990101,,-0.897311177,,,,-0.044673915,,0.046931507,0.062128236,0.010119197,,-0.572558551,-0.218311279,,,-0.336739653,-0.565878936,,-0.036393023,-0.05648361,-0.126769713,-0.142517612,
2012-08-31,-0.24868838,2.864231471,-0.282829271,,-0.870958108,,,,-0.023642614,,0.027086403,0.048827041,0.000292336,,-0.893335091,-0.300306734,,,-0.403216782,-0.728105146,,-0.033116331,-0.162696512,-0.302372588,-0.170990076,
2012-09-03,-0.555372668,3.212252853,-0.224175357,,-1.183389097,,,,-0.049959517,,0.009093175,0.080123275,0.040670726,,-1.061819831,-0.284275857,,,-1.049379054,-0.50506737,,-0.090868421,-0.210654211,-0.414102419,-0.168228352,
2012-09-04,-0.412716206,2.554661052,-0.163600687,,-1.038663675,,,,-0.061462014,,-0.011583759,0.048139581,0.05655337,,-0.461274735,-0.214493234,,,-0.682829437,-0.338391953,,-0.068144186,-0.284436037,-0.334520382,-0.088401325,
2012-09-05,-0.885190453,2.133549558,-0.184138444,,-1.083064073,,,,-0.028935277,,0.008988892,0.050932846,0.051310575,,-0.648539855,-0.231831951,,,-0.346784432,-0.382992167,,-0.097349669,-0.439550018,-0.481179644,-0.155717595,
2012-09-06,-1.008614486,1.775368691,0.005910445,,-1.152417374,,,,-0.027274015,,0.045871465,0.052113858,0.07167597,,-0.580278962,-0.189477285,,,-0.454831954,-0.796540135,,-0.014576098,-0.012535368,-0.312752624,-0.16198387,
2012-09-07,-0.470024688,1.888257719,0.106943609,,-0.556621431,,,,-0.013131711,,0.010663889,0.051074783,0.065076835,,-0.718402498,-0.275911319,,,-0.378258429,-0.416327394,,-0.08573662,-0.024502118,-0.238148459,-0.135896741,
2012-09-10,-0.965740153,2.051315663,0.179120535,,-0.683758104,,,,-0.008890054,,0.002953426,0.06080178,0.028697679,,-0.408150722,-0.184155921,,,-0.27583753,-0.55567801,,-0.073078537,0.027131684,-0.293767186,-0.121023427,
2012-09-11,-1.264048824,1.937858834,0.197191781,,-0.286804188,,,,-0.004192631,,-0.048357444,0.081124947,0.029122191,,-0.572700495,-0.29128095,,,-0.328374665,-0.194975368,,-0.190390469,-0.106667489,-0.314885219,-0.18169658,
2012-09-12,-0.5456308,1.943953809,0.198773706,,-0.393055913,,,,0.001896091,,-0.022562623,0.056064573,0.038163701,,-0.360839229,-0.190893282,,,-0.349275827,-0.190974201,,-0.412932425,-0.178241506,-0.348598485,-0.089878074,
2012-09-13,-0.318527462,1.256395002,0.246008149,,-0.360566289,,,,-0.002404749,,-0.037096344,0.057026337,0.016755937,,-0.718905126,-0.26561274,,,-0.62411156,-0.134731127,,-0.222556529,-0.241587608,-0.56876088,-0.154889694,
2012-09-14,-0.790785874,1.599449311,0.361703648,,-0.310036924,,,,-0.003540093,,0.027010988,0.057591572,0.049457931,,-0.694545972,-0.259766629,,,-0.705381278,-0.127194147,,-0.084586682,-0.262439966,-0.276010513,-0.137418731,
2012-09-17,-0.916734567,0.390146495,0.264684431,,-0.039414958,,,,-0.018544512,,0.002350943,0.061318681,0.003122467,,-0.484784564,-0.248454695,,,-0.336348742,-0.106468898,,-0.005272813,-0.219269471,-0.176299892,-0.141585959,
2012-09-18,-0.688631102,0.5784788,0.264993996,,-0.264230023,,,,-0.01115185,,0.021939639,0.090632342,0.006525431,,-0.325978397,-0.19514261,,,-0.423193124,-0.119850706,,-0.197426946,-0.305275245,-0.189502354,-0.130931465,
2012-09-19,-0.139633297,0.788849722,0.230290891,,-0.301666286,,,,-0.003669734,,0.025290652,0.088755345,0.014743768,,-0.287477677,-0.178733369,,,-0.399242606,-0.060899814,,-0.205342142,-0.20029616,-0.369834437,-0.09983964,
2012-09-20,-0.089847312,0.617510356,0.6016641,,-0.312157435,,,,-0.021816813,,0.052378769,0.11636041,0.006210488,,-0.333642517,-0.300478699,,,-0.653170736,-0.110860398,,-0.081887603,-0.360481848,-0.600898758,-0.128803694,
2012-09-21,-0.088992693,0.717144041,0.15291922,,-0.133927353,,,,-0.012005178,,0.066369367,0.093286217,0.027875694,,-0.24892679,-0.217649198,,,-0.334530571,-0.106708488,,-0.105828573,-0.29260524,-0.41311368,-0.08866541,
2012-09-24,-0.095248659,0.43487298,0.505025126,,-0.442811516,,,,-0.010786285,,0.031968908,0.103097131,0.03052755,,-0.179199447,-0.172281824,,,-0.430608124,-0.116589476,,-0.061321155,-0.499025466,-0.588147139,-0.082271544,
2012-09-25,-0.097945549,0.905892644,0.43849185,,-0.298220901,,,,-0.01258956,,0.052071685,0.093323316,0.060535932,,-0.146408296,-0.07978769,,,-0.411778865,-0.113783518,,-0.076426148,-0.275507687,-0.302400759,-0.031544483,
2012-09-26,-0.153126992,0.157981011,0.967230467,,-0.344630417,,,,-0.01365232,,0.068777293,0.138915706,-0.008162461,,-0.247666542,-0.047185357,,,-0.276134975,-0.164509883,,0.014644167,-0.459632262,-0.850213285,-0.065704563,
2012-09-27,-0.21514813,0.322205098,0.354216658,,-0.319071836,,,,-0.014422516,,0.074701828,0.206419245,0.002450032,,-0.13495466,-0.084800173,,,-0.409820563,-0.082572812,,-0.113902144,-0.378117655,-0.340112659,-0.060914475,
2012-09-28,-0.146945412,0.769431616,0.328828475,,-0.289159947,,,,-0.029803874,,0.032639519,0.188844025,0.005813417,,-0.304993294,-0.104572398,,,-0.363744289,-0.121729606,,-0.134541181,-0.356749684,-0.249911723,-0.053371311,
2012-10-08,-0.227825137,0.384583718,0.460129753,,-0.413608678,,,,-0.051338047,,0.042014624,0.226849719,-0.007531464,,-0.519049283,-0.159027,,,-0.658780001,-0.088261905,,-0.179998918,-0.420447683,-0.643349342,-0.092051198,
2012-10-09,-0.160896524,0.369886096,0.437287348,,-0.426236719,,,,-0.049539794,,0.034024363,0.157872042,-0.001091346,,-0.379208527,-0.108863789,,,-0.304016874,-0.113329266,,-0.087367208,-0.204300648,-0.327270559,-0.105529207,
2012-10-10,-0.225657989,0.349052587,0.467782384,,-0.439731029,,,,-0.010957937,,0.024429746,0.122938764,0.018253918,,-0.339330413,-0.105056469,,,-0.300695428,0.027520527,,-0.081908158,-0.199396265,-0.292192098,-0.12398073,
2012-10-11,-0.214418716,0.426239167,0.772113638,,-0.307270666,,,,-0.020447698,,0.009623861,0.142888237,-0.01527439,,-0.46177311,-0.164276437,,,-0.300560063,0.022096487,,-0.141658935,-0.567246342,-0.298999223,-0.151518466,
2012-10-12,-0.130444362,0.44830716,0.79644753,,-0.19757896,,,,-0.030594604,,0.003630914,0.061744717,-0.039769733,,-0.42347269,-0.129033778,,,-0.284965199,-0.011163187,,-0.159939981,-0.432751813,-0.410330274,-0.14842475,
2012-10-15,-0.078145168,0.54082255,0.534819655,,-0.200013854,,,,-0.012246237,,-0.014468637,0.054924193,-0.01817264,,-0.546852962,-0.125447711,,,-0.34043971,0.007409918,,-0.13625656,-0.324870032,-0.310344828,-0.097542968,
2012-10-16,-0.15749489,0.914304219,0.794851238,,-0.028337335,,,,-0.024420294,,-0.00914313,0.062098114,-0.018164363,,-0.42282675,-0.15087434,,,-0.228134384,0.018334468,,-0.054023343,-0.252085096,-0.283616485,-0.120672044,
2012-10-17,-0.263277349,1.445310052,0.781042061,,-0.166743489,,,,-0.018612899,,-0.031585997,0.048367789,-0.032808989,,-0.623369898,-0.259234965,,,-0.204367259,0.02484504,,0.129773342,-0.250306144,-0.423922172,-0.102295749,
2012-10-18,-0.30165305,1.339877306,0.474271155,,-0.219583864,,,,-0.013514964,,-0.021152469,0.0397654,-0.027053778,,-0.620838211,-0.236485282,,,-0.150053205,0.021001846,,0.037755131,-0.267970483,-0.217712692,-0.107356076,
2012-10-19,-0.298377925,1.159302945,0.402346227,,-0.331485135,,,,-0.015074935,,-0.033225866,0.025827201,-0.042645482,,-0.812024699,-0.305292497,,,-0.295641315,0.037277347,,-0.077010217,-0.286247438,-0.138862174,-0.163716637,
2012-10-22,-0.188569518,1.737752028,0.864311772,,-0.31837843,,,,-0.024709198,,-0.018009604,0.037659837,-0.01129755,,-0.995817919,-0.322023218,,,-0.24477664,0.006701725,,-0.159073711,-0.17787158,-0.270868138,-0.139387237,
2012-10-23,-0.266474347,1.701210969,1.012074333,,-0.19258858,,,,0.006643612,,0.008976847,0.039535947,0.019975373,,-0.813483146,-0.288768698,,,-0.148595253,0.045183205,,-0.282866153,-0.32066314,-0.303395341,-0.141129469,
2012-10-24,-0.267912648,0.901964449,0.916683765,,-0.185093397,,,,-0.013287349,,0.010223929,0.029867766,0.014831461,,-0.789722147,-0.206728031,,,-0.170914586,-0.033073976,,-0.202084357,-0.099180492,-0.45524112,-0.11031793,
2012-10-25,-0.253847318,1.353931541,0.793129333,,-0.13911831,,,,-0.004608223,,-0.00443305,0.003326412,0.028765192,,-0.783359391,-0.277099097,,,-0.227812467,0.022950488,,-0.347083253,-0.170375892,-0.271656818,-0.140247912,
2012-10-26,-0.157260608,1.578920477,0.196993614,,-0.214822943,,,,0.001937595,,-0.039600414,0.026157961,0.010904605,,-0.8562658,-0.225022789,,,-0.136879361,0.0941687,,-0.501168431,-0.277323976,-0.460592426,-0.134616233,
2012-10-29,-0.147787663,0.758549886,0.205557141,,-0.26761301,,,,-0.004895267,,-0.02292484,0.023848403,0.026185557,,-0.639661427,-0.136401753,,,-0.181947938,0.085245606,,-0.17041714,-0.118115401,-0.075907122,-0.069066406,
2012-10-30,-0.253123547,1.04236653,0.329751094,,-0.255849122,,,,-0.016348719,,0.012234308,0.031012224,0.054404145,,-0.638740717,-0.184199236,,,-0.168535073,0.039730592,,-0.380447661,0.021345037,-0.064149217,-0.140921685,
2012-10-31,-0.278707861,0.824461158,0.317966291,,-0.432112101,,,,-0.013405997,,0.051295941,0.043653726,0.020974997,,-0.782438335,-0.150293085,,,-0.244382822,0.053365562,,-0.545248096,0.041375907,-0.099959802,-0.186999134,
2012-11-01,-0.51586653,0.975088881,0.173524236,,-0.572478096,,,,-0.004205738,,0.064395356,0.047293818,0.033315518,,-0.537318403,-0.132045565,,,-0.23504017,0.070651615,,-0.537129634,0.02700111,-0.146810638,-0.18171059,
2012-11-02,-0.290360441,0.602438612,0.177058459,,-0.675117384,,,,-0.015207351,,0.060574117,0.009173729,-0.01977458,,-0.803299042,-0.264666417,,,-0.31392077,0.03909524,,-0.373900978,-0.04211429,-0.186208452,-0.27845728,
2012-11-05,-0.000650225,0.656378189,0.309370222,,-0.859908702,,,,-0.003292211,,0.053176749,0.022244921,0.010713697,,-0.566344223,-0.154246945,,,-0.484993089,0.090841577,,-0.511366919,-0.089056207,-0.288975947,-0.092918082,
2012-11-06,-0.052209328,1.061956252,0.115243213,,-0.618518351,,,,-0.005011298,,0.084130677,0.021686452,0.029830302,,-0.271320708,-0.175726973,,,-0.368644592,0.04418921,,-0.469678457,0.057022948,-0.251943643,-0.095734581,
2012-11-07,-0.354643305,1.192822767,0.35652352,,-0.947884945,,,,-0.022365061,,0.051786561,0.003955984,0.05475763,,-0.60414744,-0.215110699,,,-0.520992892,0.079373673,,-0.529042497,0.042662098,-0.25676994,-0.169418082,
2012-11-08,-0.104150592,0.769964912,0.377776058,,-0.662734982,,,,-0.022270704,,0.084660817,-0.003077278,0.053284672,,-0.508333333,-0.152819102,,,-0.549735341,0.067685857,,-0.553634892,-0.003039032,-0.360970493,-0.13656634,
2012-11-09,0.312720555,0.869355519,0.235685534,,-0.764071319,,,,-0.017925743,,0.085732035,0.026100388,0.118977537,,-0.689232142,-0.186340137,,,-0.360190855,0.0833934,,-0.959023013,0.017337159,-0.519035314,-0.153034699,
2012-11-12,-0.155896585,0.408657535,0.28740443,,-0.93653853,,,,-0.010287209,,0.065458236,0.014137272,0.059039686,,-0.515642221,-0.115638357,,,-0.309576583,0.073387413,,-1.003264328,0.023839944,-0.662164248,-0.096073588,
2012-11-13,-0.195441264,0.441296878,0.278441773,,-0.631325921,,,,0.000510495,,0.043739993,0.025910944,0.029957707,,-0.228847856,-0.114364249,,,-0.123383981,0.11425287,,-0.399588308,0.018167825,-0.571771978,-0.094473331,
2012-11-14,-0.303112291,-0.120731678,0.266111097,,-1.071234498,,,,-0.009528355,,0.055787964,-0.006308144,-0.008642299,,-0.551038422,-0.136530662,,,-0.137311138,0.18643132,,-0.6891399,-0.048716606,-0.558382523,-0.154652564,
2012-11-15,-0.395619565,-0.131227842,0.251733397,,-0.741775035,,,,-0.023104854,,0.039249595,-0.011162823,0.00382764,,-0.333139741,-0.117456387,,,-0.224557201,0.18753061,,-0.221703949,0.005015515,-0.437614535,-0.086277436,
2012-11-16,-0.720971306,0.051832282,0.709956657,,-0.55006729,,,,-0.019396273,,0.04038486,-0.012372546,0.031370456,,-0.253352731,-0.098007284,,,-0.261909662,0.172725904,,-0.488821518,-0.058949094,-0.610053962,-0.069698693,
2012-11-19,-0.833017276,-0.618028171,0.666473818,,-0.784395909,,,,-0.012298496,,0.040112154,-0.012984233,0.079777971,,-0.492130619,-0.118059416,,,-0.183669004,0.242695197,,-0.510737876,-0.087664987,-0.244995458,-0.084252432,
2012-11-20,-0.853466905,-1.279404161,0.334611471,,-0.76304661,,,,-0.005927313,,0.026125483,-0.028753245,0.055667908,,-0.519895872,-0.158095092,,,-0.065970518,0.157957332,,-0.540284601,-0.098748168,-0.511509472,-0.119015025,
2012-11-21,-0.684329483,-0.738592384,0.756932107,,-0.875817003,,,,-0.004269937,,0.017128778,-0.02494387,0.07733803,,-0.405679647,-0.114228868,,,-0.22439225,0.302547943,,-0.488658102,-0.044228117,-0.650909091,-0.089224543,
